z,MAG_AUTO_G,MAG_AUTO_R,MAG_AUTO_I,MAG_AUTO_Z
0.4946591,22.652700424194336,20.82390022277832,20.1471004486084,19.749900817871094
0.4361636,20.523500442504883,19.589799880981445,19.19860076904297,18.88159942626953
0.235413,20.670499801635742,19.34429931640625,18.86050033569336,18.51129913330078
0.3233292,20.172500610351562,18.597700119018555,18.064899444580078,17.758800506591797
0.2854069,19.937299728393555,19.020099639892578,18.49970054626465,18.31570053100586
0.1282638,19.909400939941406,19.230499267578125,18.869199752807617,18.684900283813477
0.1445905,18.34589958190918,17.415000915527344,16.99880027770996,16.706600189208984
0.114489,18.505399703979492,17.555500030517578,17.158599853515625,16.88479995727539
0.1161382,18.11009979248047,17.45789909362793,17.13129997253418,16.934999465942383
0.03921622,17.672000885009766,17.38640022277832,17.285400390625,17.167200088500977
0.04930764,16.11400032043457,15.581399917602539,15.340499877929688,15.116700172424316
0.2101793,19.151599884033203,17.93470001220703,17.474000930786133,17.146900177001953
0.5505027,22.579500198364258,20.75909996032715,19.94770050048828,19.502500534057617
0.2462037,19.41950035095215,18.06730079650879,17.60099983215332,17.292499542236328
0.7133301,23.089099884033203,21.299100875854492,20.283300399780273,19.913400650024414
0.63033,22.606300354003906,20.79210090637207,19.683700561523438,19.168699264526367
0.4042274,21.477500915527344,19.710899353027344,19.138399124145508,18.815200805664062
0.3702955,20.97570037841797,19.166200637817383,18.554399490356445,18.194799423217773
0.09355106,18.065799713134766,17.526599884033203,17.197599411010742,16.99090003967285
0.1238056,18.39940071105957,18.032899856567383,17.812700271606445,17.739500045776367
0.4977744,22.016300201416016,20.26580047607422,19.609100341796875,19.2091007232666
0.5923325,22.196500778198242,20.53030014038086,19.78420066833496,19.427400588989258
0.3527029,20.930200576782227,19.250999450683594,18.667800903320312,18.32990074157715
0.1910939,18.789199829101562,18.313100814819336,18.027599334716797,17.939599990844727
0.1112102,18.003999710083008,17.44770050048828,17.146900177001953,16.95870018005371
0.1397099,19.197099685668945,18.586299896240234,18.308700561523438,18.14780044555664
0.05820083,18.452299118041992,17.971900939941406,17.780899047851562,17.622800827026367
0.1783432,18.591100692749023,17.825899124145508,17.458499908447266,17.24679946899414
0.05610126,16.646900177001953,15.987600326538086,15.703200340270996,15.472999572753906
0.1094468,18.215299606323242,17.39579963684082,16.96500015258789,16.720800399780273
0.4041158,20.832300186157227,19.22960090637207,18.611400604248047,18.25819969177246
0.6411861,22.631500244140625,20.858600616455078,19.850099563598633,19.435300827026367
0.1569832,19.07080078125,18.592199325561523,18.336999893188477,18.223400115966797
0.4366593,20.063800811767578,19.422199249267578,19.238100051879883,18.948299407958984
0.5297828,21.600200653076172,20.042699813842773,19.279699325561523,18.898300170898438
0.1262379,19.73430061340332,18.85460090637207,18.44029998779297,18.217300415039062
0.03399462,16.34950065612793,15.98639965057373,15.867799758911133,15.721599578857422
0.3722057,20.8262996673584,19.6466007232666,19.239299774169922,18.924100875854492
0.08328501,19.665300369262695,19.250999450683594,19.015600204467773,18.936399459838867
0.4620528,21.74679946899414,19.87619972229004,19.231199264526367,18.88089942932129
0.6497737,20.6481990814209,19.70009994506836,19.188199996948242,18.917800903320312
0.4899333,22.097299575805664,20.362699508666992,19.636600494384766,19.2677001953125
0.2688834,19.797100067138672,18.41189956665039,17.954200744628906,17.649799346923828
0.2344793,19.55470085144043,19.20039939880371,19.008399963378906,18.976499557495117
0.09975401,18.940900802612305,18.431499481201172,18.1830997467041,18.027299880981445
0.6029058,22.307300567626953,20.666799545288086,19.828399658203125,19.427200317382812
0.4852204,21.511899948120117,19.64699935913086,18.94529914855957,18.537900924682617
0.489302,22.096799850463867,20.164600372314453,19.500900268554688,19.15959930419922
0.5944489,22.577999114990234,20.756999969482422,19.788799285888672,19.368900299072266
0.6494458,23.05109977722168,21.099599838256836,20.05590057373047,19.564599990844727
0.05814458,19.30900001525879,18.81399917602539,18.602800369262695,18.430700302124023
0.4674545,21.394800186157227,19.578699111938477,18.912900924682617,18.507600784301758
0.6511355,22.7406005859375,20.833999633789062,19.7283992767334,19.197399139404297
0.2794586,19.34239959716797,18.090299606323242,17.56410026550293,17.2268009185791
0.3545578,20.4601993560791,18.795499801635742,18.239099502563477,17.9375
0.1712716,18.285400390625,17.211299896240234,16.832199096679688,16.52039909362793
0.5705788,21.26889991760254,20.005699157714844,19.37689971923828,19.03059959411621
0.07167524,18.631099700927734,18.229299545288086,18.045299530029297,17.9237003326416
0.1304482,18.393699645996094,17.579200744628906,17.197399139404297,16.936800003051758
0.5274787,22.27680015563965,20.368900299072266,19.564199447631836,19.18549919128418
0.1261032,17.686100006103516,16.70669937133789,16.292200088500977,16.000900268554688
0.5720602,19.838499069213867,19.79680061340332,19.59149932861328,19.57990074157715
0.360592,18.336000442504883,18.156600952148438,18.09079933166504,17.438100814819336
0.5313413,22.102500915527344,20.051000595092773,19.256000518798828,18.87190055847168
0.5962358,22.002399444580078,20.203100204467773,19.343599319458008,18.89929962158203
0.6814172,21.186599731445312,20.230199813842773,19.60919952392578,19.3528995513916
0.131061,18.476699829101562,17.507999420166016,17.11090087890625,16.8262996673584
0.1423555,17.78689956665039,16.83209991455078,16.455799102783203,16.17340087890625
0.5953608,22.12459945678711,20.324199676513672,19.36639976501465,18.91510009765625
0.3883751,21.207000732421875,19.45210075378418,18.867599487304688,18.555099487304688
0.4955651,21.694400787353516,19.85689926147461,19.223899841308594,18.85740089416504
0.5085307,21.50029945373535,19.878400802612305,19.09749984741211,18.71030044555664
0.5051464,22.334999084472656,20.302099227905273,19.539499282836914,19.08810043334961
0.3528575,20.653200149536133,19.073400497436523,18.54490089416504,18.237499237060547
0.4815563,21.607500076293945,19.863000869750977,19.18269920349121,18.8164005279541
0.1133508,18.617599487304688,18.249900817871094,17.98579978942871,17.902799606323242
0.1209703,18.64240074157715,17.583900451660156,16.964799880981445,16.63129997253418
0.4684521,21.779800415039062,20.034299850463867,19.365800857543945,18.985000610351562
0.3396061,20.837400436401367,19.231000900268555,18.677400588989258,18.368999481201172
0.5261469,22.374500274658203,20.657800674438477,19.873899459838867,19.4773006439209
0.4649492,21.896400451660156,20.002599716186523,19.321199417114258,18.941200256347656
0.07926259,17.50749969482422,16.646900177001953,16.283599853515625,16.01259994506836
0.4892686,21.395000457763672,19.47640037536621,18.78580093383789,18.392000198364258
0.1128632,19.337099075317383,18.796600341796875,18.50309944152832,18.375099182128906
0.6028186,22.44260025024414,20.824899673461914,19.89900016784668,19.476499557495117
0.4380912,21.12980079650879,19.297700881958008,18.641599655151367,18.268299102783203
0.1465696,19.090099334716797,18.238300323486328,17.877899169921875,17.635299682617188
0.7381819,22.340999603271484,20.927200317382812,20.24209976196289,19.802200317382812
0.3845561,21.064300537109375,19.432100296020508,18.808399200439453,18.425899505615234
0.08508234,18.572200775146484,17.683300018310547,17.302799224853516,17.023300170898438
0.2122587,18.57430076599121,17.319400787353516,16.87350082397461,16.579700469970703
0.5582668,22.013399124145508,20.593000411987305,19.776599884033203,19.39550018310547
0.120797,18.638099670410156,18.22450065612793,17.963600158691406,17.88290023803711
0.4826986,21.33970069885254,19.686599731445312,19.04960060119629,18.616100311279297
0.152566,19.147300720214844,18.577499389648438,18.337200164794922,18.202499389648438
0.4123751,21.123300552368164,19.4060001373291,18.818899154663086,18.440099716186523
0.5227939,22.350200653076172,20.50790023803711,19.72949981689453,19.311599731445312
0.4543901,21.95240020751953,20.08690071105957,19.442399978637695,19.09440040588379
0.3880469,21.06399917602539,19.703100204467773,19.22559928894043,18.894899368286133
0.1580973,18.510900497436523,17.836999893188477,17.521099090576172,17.322799682617188
0.5553409,22.121000289916992,20.41349983215332,19.51289939880371,19.073299407958984
0.5410239,22.13010025024414,20.47209930419922,19.832199096679688,19.44890022277832
0.4750329,21.78619956970215,19.936800003051758,19.18790054321289,18.76849937438965
0.1262219,19.122800827026367,18.73699951171875,18.49329948425293,18.42569923400879
0.41308,20.287500381469727,18.49090003967285,17.937000274658203,17.588300704956055
0.03282701,17.553600311279297,17.219999313354492,17.10099983215332,16.975200653076172
0.4452507,21.68670082092285,19.938100814819336,19.316999435424805,18.995899200439453
0.08593041,16.202600479125977,15.29800033569336,14.923100471496582,14.620800018310547
0.06677885,16.96940040588379,16.437000274658203,16.2106990814209,16.01959991455078
0.2804751,19.016300201416016,17.576200485229492,17.11359977722168,16.811800003051758
0.2751594,19.35930061340332,17.933300018310547,17.462400436401367,17.145999908447266
0.5251324,22.197200775146484,20.347700119018555,19.55340003967285,19.090099334716797
0.2266002,20.029300689697266,19.288299560546875,18.930999755859375,18.774200439453125
0.1232844,19.091800689697266,18.55150032043457,18.245399475097656,18.122499465942383
0.6457062,21.818899154663086,20.458200454711914,19.616600036621094,19.23780059814453
0.07513772,17.70170021057129,17.001100540161133,16.677200317382812,16.43670082092285
0.5994484,21.691099166870117,20.30190086364746,19.551599502563477,19.135700225830078
0.6741199,21.29360008239746,20.331100463867188,19.786399841308594,19.488399505615234
0.09762899,17.146699905395508,16.25909996032715,15.885199546813965,15.603699684143066
0.6116225,22.541500091552734,20.757200241088867,19.877899169921875,19.485000610351562
0.4891671,22.103099822998047,20.156299591064453,19.456899642944336,19.058000564575195
0.6136382,22.12380027770996,20.784900665283203,20.02389907836914,19.66029930114746
0.7158893,20.470199584960938,20.27050018310547,20.100200653076172,19.955699920654297
0.6466601,21.920000076293945,20.304800033569336,19.4783992767334,19.12649917602539
0.08456265,18.750699996948242,17.92009925842285,17.530500411987305,17.227699279785156
0.5654246,22.256900787353516,20.336999893188477,19.492799758911133,19.090499877929688
0.650776,22.76289939880371,20.783000946044922,19.686800003051758,19.219999313354492
0.3095108,20.71380043029785,19.173900604248047,18.609600067138672,18.21649932861328
0.3465655,20.59709930419922,19.083900451660156,18.547800064086914,18.202499389648438
0.6091741,21.728900909423828,20.550600051879883,19.91069984436035,19.511199951171875
0.3071297,22.424100875854492,20.807100296020508,20.25200080871582,19.95709991455078
0.07689977,18.81760025024414,18.13360023498535,17.83300018310547,17.637500762939453
0.530944,22.1023006439209,20.249300003051758,19.50029945373535,19.10810089111328
0.1273604,19.332599639892578,18.64189910888672,18.28459930419922,18.088300704956055
0.4557941,21.508800506591797,19.71470069885254,19.050100326538086,18.676599502563477
0.1197245,17.68160057067871,16.82080078125,16.423999786376953,16.1427001953125
0.5264983,22.6564998626709,20.78339958190918,19.937599182128906,19.50309944152832
0.3510571,20.073699951171875,18.451900482177734,17.879499435424805,17.573200225830078
0.318159,19.946199417114258,18.409900665283203,17.887399673461914,17.566699981689453
0.2124904,18.236299514770508,17.606599807739258,17.31209945678711,17.17919921875
0.5349149,22.23189926147461,20.494400024414062,19.826000213623047,19.48710060119629
0.0789874,17.818300247192383,16.985599517822266,16.636199951171875,16.375
0.5892768,22.235599517822266,20.480100631713867,19.517799377441406,19.141199111938477
0.674242,22.87849998474121,20.906299591064453,19.89229965209961,19.458200454711914
0.1376642,18.084199905395508,17.072900772094727,16.67329978942871,16.354799270629883
0.7638183,18.986099243164062,18.97279930114746,18.858600616455078,18.78380012512207
0.1495751,18.59600067138672,17.609100341796875,17.22640037536621,16.936500549316406
0.1909946,19.365299224853516,18.614200592041016,18.275400161743164,18.070999145507812
0.1890924,19.720800399780273,18.952800750732422,18.57469940185547,18.363000869750977
0.4190502,21.267200469970703,19.770299911499023,19.201000213623047,18.829700469970703
0.6805125,21.58329963684082,20.34469985961914,19.461299896240234,19.047500610351562
0.05932592,16.90250015258789,16.203399658203125,15.848799705505371,15.556900024414062
0.5774237,21.77630043029785,19.792600631713867,18.90089988708496,18.507200241088867
0.06337209,17.08970069885254,16.178800582885742,15.775300025939941,15.44890022277832
0.1340064,18.51580047607422,17.547000885009766,17.081100463867188,16.76409912109375
0.1261916,16.859800338745117,16.011199951171875,15.60260009765625,15.31980037689209
0.2865216,20.47369956970215,19.07360076904297,18.570600509643555,18.286300659179688
0.05572071,17.25029945373535,16.881099700927734,16.748899459838867,16.606399536132812
0.5632021,22.346399307250977,20.478900909423828,19.603700637817383,19.217199325561523
0.09432,17.54840087890625,16.909700393676758,16.581199645996094,16.38629913330078
0.3173226,20.00589942932129,18.451099395751953,17.93400001525879,17.59670066833496
0.7752234,23.214000701904297,21.256000518798828,19.920700073242188,19.396299362182617
0.6416363,22.372600555419922,20.667800903320312,19.828899383544922,19.461599349975586
0.6990483,20.288400650024414,20.01420021057129,19.730199813842773,19.74970054626465
0.1103151,18.133399963378906,17.28420066833496,16.834699630737305,16.543100357055664
0.08500242,18.576900482177734,18.009300231933594,17.766599655151367,17.60689926147461
0.3069454,20.277799606323242,18.746299743652344,18.201499938964844,17.857799530029297
0.3593903,20.60849952697754,19.056100845336914,18.48189926147461,18.158899307250977
0.5599549,21.172300338745117,19.936800003051758,19.30389976501465,18.965299606323242
0.1564701,19.08639907836914,18.64889907836914,18.434900283813477,18.345699310302734
0.3314155,21.016599655151367,19.423799514770508,18.879600524902344,18.558799743652344
0.4023449,22.293500900268555,20.447599411010742,19.777299880981445,19.38290023803711
0.3406868,19.968799591064453,18.34280014038086,17.79330062866211,17.460800170898438
0.646906,21.512399673461914,20.376800537109375,19.838499069213867,19.539400100708008
0.3264788,20.58489990234375,18.951099395751953,18.40250015258789,18.10140037536621
0.5577645,22.202499389648438,20.535900115966797,19.733600616455078,19.306900024414062
0.220628,19.537099838256836,19.21190071105957,19.02899932861328,19.126399993896484
0.5282371,21.739900588989258,20.11210060119629,19.452899932861328,19.070199966430664
0.5543162,22.40570068359375,20.482099533081055,19.645599365234375,19.27720069885254
0.03041274,18.87470054626465,18.520200729370117,18.391399383544922,18.30660057067871
0.3739856,21.05500030517578,19.317899703979492,18.71430015563965,18.38450050354004
0.3365114,19.468700408935547,19.385099411010742,19.0856990814209,18.581899642944336
0.4659356,21.5757999420166,19.837600708007812,19.189899444580078,18.783300399780273
0.1209797,18.71739959716797,18.145299911499023,17.884899139404297,17.716299057006836
0.4047856,21.287099838256836,19.488100051879883,18.86319923400879,18.48310089111328
0.1193343,17.780000686645508,16.886600494384766,16.45490074157715,16.168699264526367
0.5393555,22.612699508666992,20.621700286865234,19.82229995727539,19.425399780273438
0.4382495,21.596900939941406,19.805500030517578,19.209400177001953,18.85930061340332
0.4948224,21.025800704956055,19.8435001373291,19.236299514770508,18.829999923706055
0.1456248,17.919599533081055,16.908700942993164,16.510299682617188,16.199199676513672
0.4742095,21.696199417114258,19.849899291992188,19.17009925842285,18.796199798583984
0.1295672,17.220699310302734,16.233999252319336,15.836299896240234,15.534600257873535
0.1341841,18.934499740600586,18.293699264526367,17.95549964904785,17.781299591064453
0.4249306,22.16320037841797,20.439599990844727,19.852399826049805,19.547100067138672
0.5342718,21.920400619506836,20.247900009155273,19.524499893188477,19.17569923400879
0.2477249,19.931499481201172,18.653099060058594,18.224300384521484,17.952499389648438
0.68736,23.039100646972656,21.15880012512207,20.115999221801758,19.69409942626953
0.4681043,21.268699645996094,19.490100860595703,18.844200134277344,18.478599548339844
0.560551,22.08930015563965,20.277599334716797,19.417800903320312,18.99650001525879
0.06049333,18.45319938659668,18.22209930419922,18.100200653076172,18.042800903320312
0.2939961,20.146499633789062,18.62070083618164,18.09910011291504,17.776899337768555
0.2905426,19.30660057067871,17.93899917602539,17.440500259399414,17.116500854492188
0.5560363,22.008399963378906,20.38159942626953,19.64929962158203,19.39299964904785
0.5642641,22.493600845336914,20.635000228881836,19.76930046081543,19.381999969482422
0.4200198,20.357099533081055,18.652099609375,18.102399826049805,17.751399993896484
0.3834945,20.81599998474121,19.284000396728516,18.724700927734375,18.36709976196289
0.1214641,17.36949920654297,17.05699920654297,16.841400146484375,16.768699645996094
0.3371974,19.997299194335938,18.449199676513672,17.921499252319336,17.619800567626953
0.5168504,20.16939926147461,19.673799514770508,19.285900115966797,19.016199111938477
0.4643598,21.293100357055664,19.55929946899414,18.913400650024414,18.556800842285156
0.3855121,21.504600524902344,20.159099578857422,19.688499450683594,19.425199508666992
0.1316802,19.218299865722656,18.573999404907227,18.253599166870117,18.05769920349121
0.1737118,18.60810089111328,17.64940071105957,17.25149917602539,16.957500457763672
0.5227451,21.120500564575195,19.75320053100586,19.198999404907227,18.845399856567383
0.07718034,18.534500122070312,18.178600311279297,18.00629997253418,17.9325008392334
0.6372074,22.69540023803711,20.819900512695312,19.77630043029785,19.321699142456055
0.1062359,19.20560073852539,18.84709930419922,18.60890007019043,18.560100555419922
0.255843,18.417499542236328,17.109500885009766,16.667999267578125,16.36240005493164
0.178907,18.23509979248047,17.42530059814453,17.09000015258789,16.835800170898438
0.4932468,21.909799575805664,19.951099395751953,19.247499465942383,18.845500946044922
0.1109601,18.153400421142578,17.523000717163086,17.123899459838867,16.92959976196289
0.2878204,19.627599716186523,19.04759979248047,18.763700485229492,18.70009994506836
0.5381131,21.714799880981445,20.187700271606445,19.537599563598633,19.127099990844727
0.07291786,17.338300704956055,16.520200729370117,16.17919921875,15.922300338745117
0.5320649,22.0226993560791,20.593700408935547,19.96940040588379,19.495500564575195
0.6630486,22.381399154663086,20.207000732421875,19.07360076904297,18.60930061340332
0.0712193,16.877700805664062,16.01289939880371,15.638299942016602,15.354299545288086
0.2666163,19.65369987487793,18.923999786376953,18.57159996032715,18.429899215698242
0.09483881,17.790199279785156,17.092899322509766,16.7406005859375,16.499799728393555
0.1323678,18.539400100708008,17.592599868774414,17.171499252319336,16.911300659179688
0.4254219,20.308000564575195,19.608200073242188,19.34309959411621,19.02400016784668
0.6593477,21.304399490356445,20.129199981689453,19.4414005279541,19.081899642944336
0.4577695,21.491500854492188,19.72480010986328,19.085800170898438,18.749099731445312
0.05072122,17.639400482177734,16.959699630737305,16.649900436401367,16.41010093688965
0.08110138,17.726600646972656,17.01740074157715,16.69770050048828,16.467199325561523
0.6214546,21.822099685668945,19.91939926147461,18.906299591064453,18.45789909362793
0.5561522,21.92930030822754,20.222299575805664,19.4424991607666,19.072999954223633
0.1490719,19.667299270629883,19.162500381469727,18.95210075378418,18.81290054321289
0.1363407,19.32110023498535,18.811899185180664,18.567800521850586,18.432899475097656
0.136627,17.982999801635742,17.333599090576172,17.03019905090332,16.826799392700195
0.5901769,22.638500213623047,20.821500778198242,20.014699935913086,19.62420082092285
0.1184148,18.470600128173828,18.222700119018555,18.003299713134766,17.965700149536133
0.5934684,22.49090003967285,20.659099578857422,19.737199783325195,19.275100708007812
0.5676526,21.800600051879883,20.20159912109375,19.445100784301758,19.08209991455078
0.09821153,17.31800079345703,16.647899627685547,16.299699783325195,16.077600479125977
0.05234992,17.07740020751953,16.612300872802734,16.423500061035156,16.26930046081543
0.1204391,19.077499389648438,18.331199645996094,17.93280029296875,17.720500946044922
0.5428267,21.793500900268555,19.952899932861328,19.138099670410156,18.715099334716797
0.6434273,22.73740005493164,20.81909942626953,19.818599700927734,19.41819953918457
0.2446674,20.0447998046875,19.65719985961914,19.381799697875977,19.43670082092285
0.07002664,17.496999740600586,17.086000442504883,16.91119956970215,16.762399673461914
0.06995968,18.06100082397461,17.762500762939453,17.678499221801758,17.59269905090332
0.3265783,20.363100051879883,18.766599655151367,18.250200271606445,17.95240020751953
0.2158139,19.36079978942871,18.15239906311035,17.718000411987305,17.385700225830078
0.09824325,17.4552001953125,17.021799087524414,16.75160026550293,16.641700744628906
0.3035654,20.04360008239746,19.550199508666992,19.46339988708496,19.238800048828125
0.2711747,19.477699279785156,18.04640007019043,17.590599060058594,17.263900756835938
0.4850597,21.981599807739258,20.21269989013672,19.558900833129883,19.215099334716797
0.1113428,19.408000946044922,18.961200714111328,18.732200622558594,18.602399826049805
0.5598274,21.814899444580078,20.1914005279541,19.469600677490234,19.08489990234375
0.07498016,18.23900032043457,17.812599182128906,17.645099639892578,17.533000946044922
0.08316299,17.97260093688965,17.407499313354492,17.147300720214844,16.945899963378906
0.1984629,18.730100631713867,17.549100875854492,17.13909912109375,16.838899612426758
0.5179015,21.829299926757812,20.023700714111328,19.241199493408203,18.82979965209961
0.571389,22.425199508666992,20.6210994720459,19.74970054626465,19.34149932861328
0.06883887,16.8523006439209,16.07509994506836,15.717300415039062,15.446499824523926
0.05111733,16.028799057006836,15.626299858093262,15.480299949645996,15.326600074768066
0.4183163,20.40250015258789,18.726699829101562,18.174800872802734,17.81599998474121
0.2173041,18.366600036621094,17.127399444580078,16.697200775146484,16.378999710083008
0.5872075,22.66950035095215,20.274999618530273,19.23740005493164,18.79439926147461
0.5320962,21.976600646972656,20.452199935913086,19.80190086364746,19.433799743652344
0.5069966,22.593799591064453,20.721399307250977,20.025800704956055,19.657499313354492
0.1271204,18.806299209594727,18.32080078125,18.068899154663086,17.917200088500977
0.3259878,20.62529945373535,19.081199645996094,18.566200256347656,18.25309944152832
0.4700918,21.088699340820312,19.30970001220703,18.662799835205078,18.31279945373535
0.4733459,21.497600555419922,19.745500564575195,19.106399536132812,18.724199295043945
0.2733029,19.009300231933594,17.685699462890625,17.19219970703125,16.867900848388672
0.06091959,16.405899047851562,16.064899444580078,15.922499656677246,15.784299850463867
0.3494863,20.899200439453125,19.22410011291504,18.682199478149414,18.37459945678711
0.2207208,19.96540069580078,19.390600204467773,19.121200561523438,19.030899047851562
0.5263793,21.868799209594727,20.152599334716797,19.400400161743164,19.038700103759766
0.4046045,20.819299697875977,19.687999725341797,19.333499908447266,19.02739906311035
0.1525858,18.93910026550293,18.502599716186523,18.233800888061523,18.177000045776367
0.2447994,19.151199340820312,18.16510009765625,17.762699127197266,17.518800735473633
0.06350531,17.279800415039062,16.527799606323242,16.21540069580078,15.96679973602295
0.3771574,20.77910041809082,19.049400329589844,18.495100021362305,18.175899505615234
0.1880852,19.67569923400879,18.47130012512207,18.05109977722168,17.718000411987305
0.1009939,18.860599517822266,17.889699935913086,17.437000274658203,17.135799407958984
0.5613425,21.585399627685547,20.18239974975586,19.49970054626465,19.108200073242188
0.2514428,18.766599655151367,17.350200653076172,16.892099380493164,16.57830047607422
0.2977392,19.865800857543945,18.423599243164062,17.92799949645996,17.62649917602539
0.593202,22.688600540161133,20.81290054321289,19.83489990234375,19.37350082397461
0.1220216,18.377500534057617,17.571399688720703,17.151100158691406,16.869800567626953
0.4576693,21.556900024414062,19.942899703979492,19.227699279785156,18.828699111938477
0.4720809,22.1205997467041,20.260000228881836,19.609500885009766,19.24449920654297
0.1640309,18.143999099731445,17.43280029296875,17.118099212646484,16.91010093688965
0.236014,18.927600860595703,17.62700080871582,17.178699493408203,16.874399185180664
0.6162927,22.691299438476562,20.903200149536133,19.909700393676758,19.424299240112305
0.2759799,19.985000610351562,18.559600830078125,18.045400619506836,17.718299865722656
0.7688518,22.273799896240234,20.654300689697266,19.583799362182617,19.327899932861328
0.5698398,22.572999954223633,20.704700469970703,19.87350082397461,19.498300552368164
0.3009042,20.034099578857422,18.589799880981445,18.12380027770996,17.830699920654297
0.305494,19.257200241088867,17.683399200439453,17.172800064086914,16.84670066833496
0.2704594,19.572399139404297,18.184099197387695,17.69529914855957,17.38629913330078
0.1235634,18.55340003967285,17.9950008392334,17.662700653076172,17.493799209594727
0.3028322,20.093000411987305,18.678499221801758,18.166500091552734,17.829700469970703
0.6891205,22.89780044555664,21.130199432373047,19.963600158691406,19.501699447631836
0.3145374,19.55900001525879,18.518600463867188,18.10449981689453,17.80470085144043
0.2359686,19.02669906616211,18.065799713134766,17.673099517822266,17.442399978637695
0.1276047,18.004499435424805,17.20709991455078,16.829700469970703,16.59160041809082
0.1632686,17.667400360107422,16.598100662231445,16.212900161743164,15.894399642944336
0.4470101,21.33209991455078,19.511999130249023,18.8976993560791,18.504100799560547
0.6250764,22.769500732421875,20.784000396728516,19.789100646972656,19.336000442504883
0.08950541,17.314199447631836,16.883800506591797,16.653799057006836,16.533300399780273
0.1825084,19.010799407958984,18.38789939880371,18.10110092163086,17.938100814819336
0.5650189,21.96339988708496,20.325300216674805,19.473100662231445,19.093000411987305
0.1183773,17.739700317382812,16.795400619506836,16.372900009155273,16.07159996032715
0.3702838,20.364500045776367,18.766599655151367,18.216100692749023,17.920799255371094
0.3948921,21.045499801635742,19.374500274658203,18.77829933166504,18.423599243164062
0.4844109,21.585100173950195,19.88909912109375,19.177200317382812,18.767099380493164
0.2121381,19.653499603271484,18.57029914855957,18.1205997467041,17.83810043334961
0.09438451,18.576799392700195,18.080299377441406,17.80299949645996,17.647600173950195
0.5379899,21.143400192260742,19.673799514770508,18.971500396728516,18.634899139404297
0.5454796,21.86090087890625,20.162900924682617,19.332700729370117,18.950899124145508
0.5766023,22.492300033569336,20.720300674438477,19.797199249267578,19.34119987487793
0.07722841,18.197099685668945,17.51449966430664,17.207700729370117,17.009899139404297
0.5168401,21.565000534057617,20.205900192260742,19.64900016784668,19.303800582885742
0.2565604,19.626300811767578,18.245800018310547,17.773700714111328,17.46179962158203
0.5883805,22.80459976196289,20.68790054321289,19.810100555419922,19.398300170898438
0.2313056,20.200899124145508,18.901199340820312,18.45829963684082,18.139799118041992
0.3892676,20.81049919128418,18.986900329589844,18.388200759887695,18.043800354003906
0.1393547,19.398700714111328,19.002899169921875,18.730100631713867,18.687599182128906
0.5302732,22.211599349975586,20.365400314331055,19.58650016784668,19.151199340820312
0.6283823,22.432199478149414,20.66790008544922,19.653799057006836,19.20170021057129
0.3808691,21.268199920654297,19.606199264526367,19.02039909362793,18.688100814819336
0.6158764,20.363500595092773,19.984100341796875,19.677600860595703,19.65220069885254
0.5537373,21.540199279785156,20.26930046081543,19.671600341796875,19.348400115966797
0.5853382,22.17889976501465,20.365100860595703,19.447200775146484,18.976299285888672
0.2471205,20.10610008239746,19.558900833129883,19.259300231933594,19.156200408935547
0.207959,19.45009994506836,18.359399795532227,17.900400161743164,17.597200393676758
0.5031766,22.387399673461914,20.668800354003906,20.03499984741211,19.687700271606445
0.5856631,22.252300262451172,20.5093994140625,19.665800094604492,19.201200485229492
0.2152977,19.906400680541992,19.401500701904297,19.067100524902344,18.982799530029297
0.242348,18.378999710083008,17.3612003326416,16.95639991760254,16.697599411010742
0.1899528,19.778900146484375,19.24449920654297,18.969600677490234,18.81060028076172
0.06348436,18.280099868774414,17.861799240112305,17.694000244140625,17.57080078125
0.2181339,19.39579963684082,18.83009910583496,18.51259994506836,18.41819953918457
0.2716875,19.814599990844727,18.376800537109375,17.93079948425293,17.62420082092285
0.2730347,18.92020034790039,17.50309944152832,17.04490089416504,16.74090003967285
0.5240603,22.1564998626709,20.5226993560791,19.808700561523438,19.41119956970215
0.4475135,21.476499557495117,19.94029998779297,19.388700485229492,19.055999755859375
0.1359804,18.53700065612793,17.661500930786133,17.279399871826172,17.024099349975586
0.2145539,19.28219985961914,18.076799392700195,17.6648006439209,17.373199462890625
0.3862706,20.553800582885742,18.866199493408203,18.311800003051758,18.006999969482422
0.193613,18.610700607299805,17.49959945678711,17.07069969177246,16.759700775146484
0.7041358,22.820100784301758,21.354000091552734,20.388500213623047,19.922800064086914
0.5043972,21.69420051574707,19.819400787353516,19.080799102783203,18.69879913330078
0.1522408,19.983699798583984,18.958900451660156,18.453500747680664,18.083599090576172
0.4779536,21.52090072631836,19.80139923095703,19.13640022277832,18.743900299072266
0.1349641,18.714099884033203,18.133800506591797,17.839500427246094,17.686399459838867
0.04998819,17.891399383544922,17.46489906311035,17.296300888061523,17.084299087524414
0.6261978,22.400800704956055,20.67490005493164,19.757299423217773,19.318199157714844
0.5267538,21.26020050048828,19.591999053955078,18.819400787353516,18.42259979248047
0.6490393,22.68589973449707,20.930200576782227,19.989900588989258,19.551700592041016
0.5854192,22.149999618530273,20.50279998779297,19.744199752807617,19.35379981994629
0.1712593,19.610200881958008,18.65169906616211,18.320100784301758,18.063600540161133
0.06289116,18.740699768066406,18.315500259399414,18.149599075317383,18.036800384521484
0.434101,21.12619972229004,19.313600540161133,18.70479965209961,18.32469940185547
