train_loss,test_loss,mse_train,mse_test
0.8871315717697144,0.8885630369186401,0.37921813130378723,0.3806384205818176
0.8839425444602966,0.8854315876960754,0.3773120045661926,0.37885797023773193
0.8807544708251953,0.8823186159133911,0.37542060017585754,0.37708717584609985
0.8775671124458313,0.8792137503623962,0.3735434114933014,0.37532681226730347
0.8743806481361389,0.8761333227157593,0.37168025970458984,0.3735756278038025
0.8711947798728943,0.8730311393737793,0.36983031034469604,0.37183916568756104
0.8680091500282288,0.8699070811271667,0.3679935038089752,0.3701159656047821
0.864824116230011,0.8667944669723511,0.36616960167884827,0.368399441242218
0.861639142036438,0.8636775016784668,0.3643583655357361,0.3666941225528717
0.858454704284668,0.8605710864067078,0.36255955696105957,0.36500102281570435
0.8552703857421875,0.8574477434158325,0.3607726991176605,0.3633197844028473
0.8520860075950623,0.854330837726593,0.35899728536605835,0.36164718866348267
0.8489014506340027,0.8512277007102966,0.35723304748535156,0.3599824011325836
0.8457168936729431,0.8481683135032654,0.35547971725463867,0.358321875333786
0.8425318598747253,0.8451490998268127,0.3537369668483734,0.35666877031326294
0.8393468856811523,0.8421173095703125,0.35200461745262146,0.35503169894218445
0.8361615538597107,0.8391112089157104,0.3502826988697052,0.35339975357055664
0.8329758048057556,0.8360925912857056,0.3485710024833679,0.35178637504577637
0.8297895193099976,0.8330784440040588,0.34686946868896484,0.35018405318260193
0.8266021609306335,0.8300747871398926,0.3451780378818512,0.3485877215862274
0.8234140276908875,0.8270583152770996,0.34349650144577026,0.3470008671283722
0.8202248215675354,0.8240318298339844,0.34182485938072205,0.345427542924881
0.8170350193977356,0.8209870457649231,0.34016308188438416,0.3438696265220642
0.8138434886932373,0.8179475665092468,0.3385109603404999,0.3423212170600891
0.8106508255004883,0.8148972988128662,0.33686819672584534,0.3407849669456482
0.8074566125869751,0.8118419647216797,0.3352346122264862,0.33925682306289673
0.8042606115341187,0.8087984323501587,0.33361002802848816,0.33773696422576904
0.8010630011558533,0.8057461977005005,0.3319946229457855,0.33622652292251587
0.7978637218475342,0.8026858568191528,0.3303881883621216,0.33472374081611633
0.7946627140045166,0.7995980381965637,0.3287907838821411,0.33323386311531067
0.7914595603942871,0.7965271472930908,0.3272026777267456,0.33174824714660645
0.7882544994354248,0.7934563159942627,0.32562360167503357,0.3302653133869171
0.7850468754768372,0.7903768420219421,0.3240536153316498,0.32878896594047546
0.781836748123169,0.7872796654701233,0.32249289751052856,0.32732638716697693
0.7786247134208679,0.7841615676879883,0.3209415376186371,0.32587483525276184
0.7754114866256714,0.7810708284378052,0.31939977407455444,0.3244255483150482
0.7721970081329346,0.7779811024665833,0.31786760687828064,0.3229820430278778
0.768981397151947,0.7749138474464417,0.31634441018104553,0.32153958082199097
0.7657644748687744,0.7718658447265625,0.31483012437820435,0.3201019763946533
0.762546718120575,0.7688366174697876,0.313324511051178,0.31866440176963806
0.7593283653259277,0.7658191323280334,0.31182700395584106,0.3172316551208496
0.7561097741127014,0.7628136277198792,0.3103375732898712,0.31580400466918945
0.7528910040855408,0.7597731947898865,0.30885574221611023,0.3143986463546753
0.7496722936630249,0.7567122578620911,0.30738136172294617,0.31300798058509827
0.7464538216590881,0.7536377906799316,0.3059144914150238,0.31162187457084656
0.7432364225387573,0.7505812048912048,0.30445539951324463,0.31023743748664856
0.7400199770927429,0.7474986910820007,0.3030039668083191,0.3088671565055847
0.736804723739624,0.744415819644928,0.3015601933002472,0.3074989318847656
0.7335916757583618,0.7413308024406433,0.3001241981983185,0.3061322867870331
0.730380654335022,0.7382235527038574,0.29869598150253296,0.3047782778739929
0.7271718382835388,0.7351104617118835,0.2972759008407593,0.30342748761177063
0.723965585231781,0.7319948077201843,0.29586416482925415,0.302079975605011
0.7207624912261963,0.7288630604743958,0.29446104168891907,0.30074381828308105
0.7175628542900085,0.7257328629493713,0.29306691884994507,0.2994154691696167
0.7143667340278625,0.7226229310035706,0.29168227314949036,0.2980871796607971
0.7111741304397583,0.7195325493812561,0.2903074026107788,0.29676365852355957
0.7079859375953674,0.7164469361305237,0.28894248604774475,0.29545333981513977
0.7048020958900452,0.7133703231811523,0.2875874936580658,0.2941535711288452
0.7016224265098572,0.7103057503700256,0.28624266386032104,0.29286253452301025
0.6984469890594482,0.7072391510009766,0.28490814566612244,0.2915845811367035
0.6952759623527527,0.704174816608429,0.28358393907546997,0.2903212606906891
0.6921091675758362,0.701123833656311,0.28227007389068604,0.28906792402267456
0.6889472603797913,0.6980714201927185,0.2809668183326721,0.2878282368183136
0.685789942741394,0.6950145959854126,0.2796741724014282,0.28659459948539734
0.6826376914978027,0.6919536590576172,0.278392493724823,0.2853664457798004
0.6794905066490173,0.6888965964317322,0.27712202072143555,0.28413304686546326
0.6763486862182617,0.6858343482017517,0.2758629024028778,0.28291913866996765
0.673211932182312,0.6827817559242249,0.27461525797843933,0.2817094922065735
0.670080304145813,0.6797294020652771,0.27337905764579773,0.28051090240478516
0.6669541597366333,0.6766901612281799,0.27215462923049927,0.2793327271938324
0.6638336777687073,0.6736546158790588,0.2709421217441559,0.278174489736557
0.6607187986373901,0.6706326007843018,0.26974156498908997,0.2770317494869232
0.6576092839241028,0.6676217913627625,0.2685531973838806,0.2759067118167877
0.6545053720474243,0.6646167039871216,0.26737722754478455,0.2748098075389862
0.6514072418212891,0.6616310477256775,0.266213595867157,0.2737114429473877
0.6483144760131836,0.6586540937423706,0.2650621235370636,0.2726117968559265
0.6452272534370422,0.6556800603866577,0.26392272114753723,0.2715035676956177
0.642145574092865,0.6526917219161987,0.26279518008232117,0.2704114615917206
0.639069139957428,0.649690568447113,0.26167938113212585,0.26933181285858154
0.635998010635376,0.646694540977478,0.2605747580528259,0.26825186610221863
0.6329329609870911,0.6437021493911743,0.25948137044906616,0.26718106865882874
0.6298739314079285,0.6407045125961304,0.25839895009994507,0.2661241888999939
0.6268211007118225,0.6377207636833191,0.2573273181915283,0.2650691568851471
0.6237745881080627,0.6347541213035583,0.25626611709594727,0.2640153467655182
0.6207342147827148,0.6318051815032959,0.2552148401737213,0.26297566294670105
0.6177005171775818,0.628885805606842,0.25417327880859375,0.26193752884864807
0.614673376083374,0.6259806752204895,0.25314098596572876,0.26090767979621887
0.6116530895233154,0.6230898499488831,0.2521180212497711,0.25987571477890015
0.6086390614509583,0.6202069520950317,0.2511037290096283,0.2588416337966919
0.6056316494941711,0.6173155307769775,0.2500981092453003,0.2578369081020355
0.602631151676178,0.6144396662712097,0.2491011619567871,0.2568330466747284
0.5996373295783997,0.6115631461143494,0.2481124997138977,0.25586453080177307
0.5966503024101257,0.6086866855621338,0.24713191390037537,0.2549331784248352
0.5936699509620667,0.605816662311554,0.24615922570228577,0.25401249527931213
0.5906960368156433,0.6029660701751709,0.24519437551498413,0.25307413935661316
0.5877285003662109,0.600115954875946,0.24423742294311523,0.2521572411060333
0.58476722240448,0.5972750186920166,0.24328826367855072,0.2512663006782532
0.5818126797676086,0.5944455862045288,0.24234691262245178,0.2503868043422699
0.5788648724555969,0.5916265845298767,0.24141299724578857,0.24950222671031952
0.5759238600730896,0.5888224244117737,0.24048630893230438,0.2486155480146408
0.5729896426200867,0.5860349535942078,0.2395668625831604,0.24771878123283386
0.5700621008872986,0.5832554697990417,0.2386547029018402,0.24679921567440033
0.5671408772468567,0.5804802179336548,0.23774975538253784,0.2458673119544983
0.5642264485359192,0.577709972858429,0.2368520051240921,0.24494722485542297
0.5613183975219727,0.5749465227127075,0.23596130311489105,0.24402889609336853
0.5584173798561096,0.5721780061721802,0.23507769405841827,0.2431151419878006
0.5555224418640137,0.5694222450256348,0.23420116305351257,0.2422230988740921
0.5526338219642639,0.566663920879364,0.23333105444908142,0.24134650826454163
0.5497514605522156,0.5639079213142395,0.2324674427509308,0.24044959247112274
0.5468757748603821,0.561149001121521,0.23161035776138306,0.23955923318862915
0.5440065264701843,0.558397114276886,0.2307593673467636,0.238686665892601
0.5411432385444641,0.555641770362854,0.22991497814655304,0.2378172129392624
0.5382860898971558,0.5528998374938965,0.22907720506191254,0.23695558309555054
0.5354340672492981,0.5501574873924255,0.22824600338935852,0.23611459136009216
0.5325871109962463,0.5474220514297485,0.22742171585559845,0.2352709323167801
0.5297465324401855,0.5446951985359192,0.22660444676876068,0.23443400859832764
0.5269111394882202,0.541966438293457,0.22579406201839447,0.2335967719554901
0.5240803956985474,0.5392369627952576,0.2249913066625595,0.23279231786727905
0.5212534070014954,0.5365050435066223,0.22419723868370056,0.23198148608207703
0.5184311270713806,0.5337772369384766,0.22341255843639374,0.23119693994522095
0.5156107544898987,0.5310389399528503,0.22263893485069275,0.23039598762989044
0.5127933025360107,0.5283032059669495,0.2218768447637558,0.2296305000782013
0.5099769830703735,0.5255589485168457,0.22112707793712616,0.2288585752248764
0.5071594715118408,0.522819459438324,0.22039039433002472,0.22810551524162292
0.5043437480926514,0.5200818181037903,0.21966835856437683,0.2273731529712677
0.5015324950218201,0.5173358917236328,0.2189597487449646,0.22664032876491547
0.49872496724128723,0.5145843625068665,0.21826373040676117,0.22591595351696014
0.49592071771621704,0.5118259787559509,0.21758002042770386,0.22517623007297516
0.4931192696094513,0.509051501750946,0.21690897643566132,0.22443239390850067
0.4903255105018616,0.5062660574913025,0.2162511646747589,0.22369833290576935
0.48754259943962097,0.5034685730934143,0.2156049758195877,0.22297018766403198
0.48477330803871155,0.5006576180458069,0.21496796607971191,0.2222496122121811
0.482014000415802,0.49782437086105347,0.21433793008327484,0.22150924801826477
0.47926539182662964,0.49497440457344055,0.21371382474899292,0.2207593321800232
0.4765258729457855,0.4921180307865143,0.21309396624565125,0.2200116366147995
0.47379863262176514,0.48925554752349854,0.21247710287570953,0.21927738189697266
0.4710808992385864,0.48638221621513367,0.21186091005802155,0.21852630376815796
0.46837177872657776,0.483516663312912,0.2112453728914261,0.21776750683784485
0.46567055583000183,0.4806727468967438,0.21063348650932312,0.21704833209514618
0.4629785716533661,0.4778590202331543,0.2100244015455246,0.2163374125957489
0.4602964222431183,0.4750809967517853,0.20941896736621857,0.21563060581684113
0.4576228857040405,0.47232937812805176,0.20881828665733337,0.2149146944284439
0.4549574851989746,0.46961310505867004,0.2082233875989914,0.21420812606811523
0.45229971408843994,0.46692556142807007,0.20763511955738068,0.21351461112499237
0.4496508538722992,0.46425554156303406,0.20705193281173706,0.21283967792987823
0.4470096528530121,0.4615865647792816,0.20647375285625458,0.21217277646064758
0.44437775015830994,0.4589042365550995,0.20589955151081085,0.2114817500114441
0.441754013299942,0.4562063217163086,0.20532622933387756,0.21080589294433594
0.4391399025917053,0.4534943401813507,0.2047497034072876,0.21011975407600403
0.43653425574302673,0.45076829195022583,0.20416729152202606,0.20942099392414093
0.43393662571907043,0.44804394245147705,0.20357733964920044,0.20871798694133759
0.4313480854034424,0.4453325867652893,0.20297914743423462,0.20800915360450745
0.4287680983543396,0.4426567852497101,0.20237372815608978,0.20731894671916962
0.42619770765304565,0.43999290466308594,0.2017637938261032,0.2066255807876587
0.423637330532074,0.43736201524734497,0.20115061104297638,0.20594502985477448
0.42108631134033203,0.4347708821296692,0.20053738355636597,0.20526564121246338
0.4185425341129303,0.43221890926361084,0.19992703199386597,0.204588383436203
0.4160066545009613,0.42971688508987427,0.1993229240179062,0.20394694805145264
0.4134775400161743,0.42726588249206543,0.19872528314590454,0.20331574976444244
0.41095423698425293,0.42484015226364136,0.19813553988933563,0.2027067244052887
0.40843722224235535,0.42242884635925293,0.1975509077310562,0.20210185647010803
0.4059268832206726,0.4200242757797241,0.19696767628192902,0.20151184499263763
0.40342292189598083,0.4176299273967743,0.19638347625732422,0.2009289264678955
0.4009265601634979,0.4152239263057709,0.1957976520061493,0.2003415822982788
0.3984374403953552,0.41281363368034363,0.19520702958106995,0.1997532993555069
0.3959554135799408,0.4104011654853821,0.1946118324995041,0.19917425513267517
0.3934812545776367,0.4079972803592682,0.194012850522995,0.19858680665493011
0.3910146653652191,0.4056011140346527,0.19341108202934265,0.19801776111125946
0.3885538578033447,0.4032200276851654,0.192806214094162,0.1974145621061325
0.38610023260116577,0.400860071182251,0.19220292568206787,0.19682081043720245
0.3836541771888733,0.39852097630500793,0.19160418212413788,0.1962120682001114
0.38121357560157776,0.3962012231349945,0.19101397693157196,0.19559898972511292
0.37877896428108215,0.3938993215560913,0.19043460488319397,0.19502611458301544
0.3763499855995178,0.3916413187980652,0.1898656189441681,0.19443736970424652
0.3739263415336609,0.3894173800945282,0.18930475413799286,0.19385185837745667
0.371509850025177,0.38720571994781494,0.18875117599964142,0.1932889223098755
0.36910033226013184,0.3849863111972809,0.18820425868034363,0.1927477866411209
0.3666972219944,0.38276317715644836,0.18766091763973236,0.19218562543392181
0.36430034041404724,0.3805266320705414,0.18711945414543152,0.19164049625396729
0.36190980672836304,0.37826287746429443,0.1865779012441635,0.19111695885658264
0.35952693223953247,0.3759808838367462,0.18603885173797607,0.19058842957019806
0.35714998841285706,0.37368881702423096,0.18550488352775574,0.19004380702972412
0.3547789454460144,0.3714185059070587,0.1849766969680786,0.18953995406627655
0.3524143099784851,0.36916327476501465,0.18445467948913574,0.18904443085193634
0.35005584359169006,0.36692550778388977,0.1839406043291092,0.18854014575481415
0.3477035462856293,0.3646922707557678,0.18343417346477509,0.1880333423614502
0.34535691142082214,0.3624526858329773,0.18293225765228271,0.1875273585319519
0.343016117811203,0.36021187901496887,0.182432621717453,0.18704412877559662
0.34068062901496887,0.3579469323158264,0.1819327026605606,0.18654225766658783
0.33835074305534363,0.3556630611419678,0.18143294751644135,0.18601667881011963
0.3360271453857422,0.3533760607242584,0.1809363067150116,0.1854846179485321
0.3337101340293884,0.35110628604888916,0.18044151365756989,0.18496955931186676
0.3313988149166107,0.348865807056427,0.17995010316371918,0.18445928394794464
0.3290952444076538,0.34665244817733765,0.17946311831474304,0.18397903442382812
0.3267965316772461,0.3444490432739258,0.17898404598236084,0.18350811302661896
0.3245032727718353,0.34223708510398865,0.17851269245147705,0.18305693566799164
0.32221531867980957,0.34001702070236206,0.1780485212802887,0.18260309100151062
0.31993308663368225,0.3377625644207001,0.1775912642478943,0.18214038014411926
0.3176558315753937,0.3354785740375519,0.17713958024978638,0.18169188499450684
0.3153848350048065,0.3331953287124634,0.17669260501861572,0.1812274008989334
0.313119500875473,0.3309321105480194,0.17625029385089874,0.18077462911605835
0.31085890531539917,0.32866233587265015,0.17581164836883545,0.18027637898921967
0.30860233306884766,0.32640141248703003,0.17537546157836914,0.17980511486530304
0.3063505291938782,0.3241245448589325,0.1749434471130371,0.17934949696063995
0.3041045367717743,0.3218480050563812,0.1745162308216095,0.17889192700386047
0.3018636405467987,0.31960707902908325,0.1740945726633072,0.17844367027282715
